timestamp,datetime,resource_id,resource_type,location,previous_location,route_path
1548.5,2025-12-02T01:48:30+00:00,LOCO_02,locomotive,track_19,WS_03,
1553.0,2025-12-02T01:53:00+00:00,W0058,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0059,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0029,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0030,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0060,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0061,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0031,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,W0032,wagon,parking15,,
1553.0,2025-12-02T01:53:00+00:00,LOCO_01,locomotive,track_19,parking15,
1553.5,2025-12-02T01:53:30+00:00,LOCO_02,locomotive,WS_01,track_19,
1557.5,2025-12-02T01:57:30+00:00,LOCO_04,locomotive,track_19,retrofit2,
1559.5,2025-12-02T01:59:30+00:00,LOCO_03,locomotive,retrofit1,collection1,
1559.5,2025-12-02T01:59:30+00:00,W0050,wagon,collection1,,collection1|Mainline|retrofit1
1559.5,2025-12-02T01:59:30+00:00,W0051,wagon,collection1,,collection1|Mainline|retrofit1
1559.5,2025-12-02T01:59:30+00:00,W0052,wagon,collection1,,collection1|Mainline|retrofit1
1559.5,2025-12-02T01:59:30+00:00,W0053,wagon,collection1,,collection1|Mainline|retrofit1
1560.5,2025-12-02T02:00:30+00:00,LOCO_02,locomotive,retrofitted1,WS_01,
1560.5,2025-12-02T02:00:30+00:00,W0065,wagon,WS_01,,WS_01|retrofitted1
1560.5,2025-12-02T02:00:30+00:00,W0038,wagon,WS_01,,WS_01|retrofitted1
1562.5,2025-12-02T02:02:30+00:00,LOCO_04,locomotive,WS_02,track_19,
1565.5,2025-12-02T02:05:30+00:00,W0065,wagon,retrofitted1,,
1565.5,2025-12-02T02:05:30+00:00,W0038,wagon,retrofitted1,,
1565.5,2025-12-02T02:05:30+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1569.5,2025-12-02T02:09:30+00:00,LOCO_04,locomotive,retrofitted1,WS_02,
1569.5,2025-12-02T02:09:30+00:00,W0035,wagon,WS_02,,WS_02|retrofitted1
1569.5,2025-12-02T02:09:30+00:00,W0036,wagon,WS_02,,WS_02|retrofitted1
1570.5,2025-12-02T02:10:30+00:00,LOCO_02,locomotive,collection2,track_19,
1574.5,2025-12-02T02:14:30+00:00,W0035,wagon,retrofitted1,,
1574.5,2025-12-02T02:14:30+00:00,W0036,wagon,retrofitted1,,
1574.5,2025-12-02T02:14:30+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1581.5,2025-12-02T02:21:30+00:00,LOCO_04,locomotive,retrofit2,track_19,
1589.5,2025-12-02T02:29:30+00:00,LOCO_04,locomotive,WS_01,retrofit2,
1589.5,2025-12-02T02:29:30+00:00,W0037,wagon,retrofit2,,retrofit2|WS_01
1589.5,2025-12-02T02:29:30+00:00,W0072,wagon,retrofit2,,retrofit2|WS_01
1594.5,2025-12-02T02:34:30+00:00,W0037,wagon,WS_01,,
1594.5,2025-12-02T02:34:30+00:00,W0072,wagon,WS_01,,
1600.5,2025-12-02T02:40:30+00:00,W0037,wagon,WS_01,,
1600.5,2025-12-02T02:40:30+00:00,W0072,wagon,WS_01,,
1600.5,2025-12-02T02:40:30+00:00,LOCO_04,locomotive,track_19,WS_01,
1607.5,2025-12-02T02:47:30+00:00,LOCO_04,locomotive,retrofit1,track_19,
1613.0,2025-12-02T02:53:00+00:00,LOCO_01,locomotive,WS_03,track_19,
1615.5,2025-12-02T02:55:30+00:00,LOCO_04,locomotive,WS_02,retrofit1,
1615.5,2025-12-02T02:55:30+00:00,W0041,wagon,retrofit1,,retrofit1|WS_02
1615.5,2025-12-02T02:55:30+00:00,W0042,wagon,retrofit1,,retrofit1|WS_02
1619.5,2025-12-02T02:59:30+00:00,W0050,wagon,retrofit1,,
1619.5,2025-12-02T02:59:30+00:00,W0051,wagon,retrofit1,,
1619.5,2025-12-02T02:59:30+00:00,W0052,wagon,retrofit1,,
1619.5,2025-12-02T02:59:30+00:00,W0053,wagon,retrofit1,,
1620.0,2025-12-02T03:00:00+00:00,LOCO_01,locomotive,retrofitted1,WS_03,
1620.0,2025-12-02T03:00:00+00:00,W0039,wagon,WS_03,,WS_03|retrofitted1
1620.0,2025-12-02T03:00:00+00:00,W0040,wagon,WS_03,,WS_03|retrofitted1
1620.5,2025-12-02T03:00:30+00:00,W0041,wagon,WS_02,,
1620.5,2025-12-02T03:00:30+00:00,W0042,wagon,WS_02,,
1625.0,2025-12-02T03:05:00+00:00,W0039,wagon,retrofitted1,,
1625.0,2025-12-02T03:05:00+00:00,W0040,wagon,retrofitted1,,
1625.0,2025-12-02T03:05:00+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1626.5,2025-12-02T03:06:30+00:00,W0041,wagon,WS_02,,
1626.5,2025-12-02T03:06:30+00:00,W0042,wagon,WS_02,,
1626.5,2025-12-02T03:06:30+00:00,LOCO_04,locomotive,track_19,WS_02,
1630.0,2025-12-02T03:10:00+00:00,LOCO_01,locomotive,retrofitted1,track_19,
1633.5,2025-12-02T03:13:30+00:00,LOCO_04,locomotive,retrofit2,track_19,
1639.5,2025-12-02T03:19:30+00:00,LOCO_02,locomotive,retrofit2,collection2,
1639.5,2025-12-02T03:19:30+00:00,W0085,wagon,collection2,,collection2|Mainline|retrofit2
1639.5,2025-12-02T03:19:30+00:00,W0086,wagon,collection2,,collection2|Mainline|retrofit2
1639.5,2025-12-02T03:19:30+00:00,W0087,wagon,collection2,,collection2|Mainline|retrofit2
1639.5,2025-12-02T03:19:30+00:00,W0088,wagon,collection2,,collection2|Mainline|retrofit2
1640.0,2025-12-02T03:20:00+00:00,LOCO_01,locomotive,parking10,retrofitted1,
1640.5,2025-12-02T03:20:30+00:00,LOCO_03,locomotive,track_19,retrofit1,
1641.5,2025-12-02T03:21:30+00:00,LOCO_04,locomotive,WS_03,retrofit2,
1641.5,2025-12-02T03:21:30+00:00,W0073,wagon,retrofit2,,retrofit2|WS_03
1641.5,2025-12-02T03:21:30+00:00,W0074,wagon,retrofit2,,retrofit2|WS_03
1645.5,2025-12-02T03:25:30+00:00,LOCO_03,locomotive,collection1,track_19,
1646.5,2025-12-02T03:26:30+00:00,W0073,wagon,WS_03,,
1646.5,2025-12-02T03:26:30+00:00,W0074,wagon,WS_03,,
1652.5,2025-12-02T03:32:30+00:00,W0073,wagon,WS_03,,
1652.5,2025-12-02T03:32:30+00:00,W0074,wagon,WS_03,,
1652.5,2025-12-02T03:32:30+00:00,LOCO_04,locomotive,track_19,WS_03,
1661.0,2025-12-02T03:41:00+00:00,LOCO_04,locomotive,WS_01,track_19,
1668.0,2025-12-02T03:48:00+00:00,LOCO_04,locomotive,retrofitted1,WS_01,
1668.0,2025-12-02T03:48:00+00:00,W0037,wagon,WS_01,,WS_01|retrofitted1
1668.0,2025-12-02T03:48:00+00:00,W0072,wagon,WS_01,,WS_01|retrofitted1
1673.0,2025-12-02T03:53:00+00:00,W0037,wagon,retrofitted1,,
1673.0,2025-12-02T03:53:00+00:00,W0072,wagon,retrofitted1,,
1673.0,2025-12-02T03:53:00+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1680.0,2025-12-02T04:00:00+00:00,LOCO_04,locomotive,retrofit1,track_19,
1688.0,2025-12-02T04:08:00+00:00,LOCO_04,locomotive,WS_01,retrofit1,
1688.0,2025-12-02T04:08:00+00:00,W0043,wagon,retrofit1,,retrofit1|WS_01
1688.0,2025-12-02T04:08:00+00:00,W0044,wagon,retrofit1,,retrofit1|WS_01
1693.0,2025-12-02T04:13:00+00:00,W0043,wagon,WS_01,,
1693.0,2025-12-02T04:13:00+00:00,W0044,wagon,WS_01,,
1699.0,2025-12-02T04:19:00+00:00,W0043,wagon,WS_01,,
1699.0,2025-12-02T04:19:00+00:00,W0044,wagon,WS_01,,
1699.0,2025-12-02T04:19:00+00:00,LOCO_04,locomotive,track_19,WS_01,
1699.5,2025-12-02T04:19:30+00:00,W0085,wagon,retrofit2,,
1699.5,2025-12-02T04:19:30+00:00,W0086,wagon,retrofit2,,
1699.5,2025-12-02T04:19:30+00:00,W0087,wagon,retrofit2,,
1699.5,2025-12-02T04:19:30+00:00,W0088,wagon,retrofit2,,
1704.0,2025-12-02T04:24:00+00:00,LOCO_04,locomotive,WS_02,track_19,
1707.5,2025-12-02T04:27:30+00:00,W0063,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0064,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0033,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0034,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0065,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0038,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0035,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,W0036,wagon,parking10,,
1707.5,2025-12-02T04:27:30+00:00,LOCO_01,locomotive,track_19,parking10,
1711.0,2025-12-02T04:31:00+00:00,LOCO_04,locomotive,retrofitted1,WS_02,
1711.0,2025-12-02T04:31:00+00:00,W0041,wagon,WS_02,,WS_02|retrofitted1
1711.0,2025-12-02T04:31:00+00:00,W0042,wagon,WS_02,,WS_02|retrofitted1
1714.5,2025-12-02T04:34:30+00:00,LOCO_03,locomotive,retrofit1,collection1,
1714.5,2025-12-02T04:34:30+00:00,W0054,wagon,collection1,,collection1|Mainline|retrofit1
1714.5,2025-12-02T04:34:30+00:00,W0055,wagon,collection1,,collection1|Mainline|retrofit1
1714.5,2025-12-02T04:34:30+00:00,W0066,wagon,collection1,,collection1|Mainline|retrofit1
1714.5,2025-12-02T04:34:30+00:00,W0067,wagon,collection1,,collection1|Mainline|retrofit1
1716.0,2025-12-02T04:36:00+00:00,W0041,wagon,retrofitted1,,
1716.0,2025-12-02T04:36:00+00:00,W0042,wagon,retrofitted1,,
1716.0,2025-12-02T04:36:00+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1720.5,2025-12-02T04:40:30+00:00,LOCO_02,locomotive,track_19,retrofit2,
1721.0,2025-12-02T04:41:00+00:00,LOCO_04,locomotive,WS_03,track_19,
1727.5,2025-12-02T04:47:30+00:00,LOCO_02,locomotive,retrofit2,track_19,
1728.0,2025-12-02T04:48:00+00:00,LOCO_04,locomotive,retrofitted1,WS_03,
1728.0,2025-12-02T04:48:00+00:00,W0073,wagon,WS_03,,WS_03|retrofitted1
1728.0,2025-12-02T04:48:00+00:00,W0074,wagon,WS_03,,WS_03|retrofitted1
1733.0,2025-12-02T04:53:00+00:00,W0073,wagon,retrofitted1,,
1733.0,2025-12-02T04:53:00+00:00,W0074,wagon,retrofitted1,,
1733.0,2025-12-02T04:53:00+00:00,LOCO_04,locomotive,track_19,retrofitted1,
1735.5,2025-12-02T04:55:30+00:00,LOCO_02,locomotive,WS_02,retrofit2,
1735.5,2025-12-02T04:55:30+00:00,W0075,wagon,retrofit2,,retrofit2|WS_02
1735.5,2025-12-02T04:55:30+00:00,W0077,wagon,retrofit2,,retrofit2|WS_02
1738.0,2025-12-02T04:58:00+00:00,LOCO_04,locomotive,collection2,track_19,
1740.5,2025-12-02T05:00:30+00:00,W0075,wagon,WS_02,,
1740.5,2025-12-02T05:00:30+00:00,W0077,wagon,WS_02,,
1746.5,2025-12-02T05:06:30+00:00,W0075,wagon,WS_02,,
1746.5,2025-12-02T05:06:30+00:00,W0077,wagon,WS_02,,
1746.5,2025-12-02T05:06:30+00:00,LOCO_02,locomotive,track_19,WS_02,
1753.5,2025-12-02T05:13:30+00:00,LOCO_02,locomotive,retrofit1,track_19,
1761.5,2025-12-02T05:21:30+00:00,LOCO_02,locomotive,WS_03,retrofit1,
1761.5,2025-12-02T05:21:30+00:00,W0045,wagon,retrofit1,,retrofit1|WS_03
1761.5,2025-12-02T05:21:30+00:00,W0046,wagon,retrofit1,,retrofit1|WS_03
1766.5,2025-12-02T05:26:30+00:00,W0045,wagon,WS_03,,
1766.5,2025-12-02T05:26:30+00:00,W0046,wagon,WS_03,,
1767.5,2025-12-02T05:27:30+00:00,LOCO_01,locomotive,WS_01,track_19,
1772.5,2025-12-02T05:32:30+00:00,W0045,wagon,WS_03,,
1772.5,2025-12-02T05:32:30+00:00,W0046,wagon,WS_03,,
1772.5,2025-12-02T05:32:30+00:00,LOCO_02,locomotive,track_19,WS_03,
1774.5,2025-12-02T05:34:30+00:00,W0054,wagon,retrofit1,,
1774.5,2025-12-02T05:34:30+00:00,W0055,wagon,retrofit1,,
1774.5,2025-12-02T05:34:30+00:00,W0066,wagon,retrofit1,,
1774.5,2025-12-02T05:34:30+00:00,W0067,wagon,retrofit1,,
1774.5,2025-12-02T05:34:30+00:00,LOCO_01,locomotive,retrofitted1,WS_01,
1774.5,2025-12-02T05:34:30+00:00,W0043,wagon,WS_01,,WS_01|retrofitted1
1774.5,2025-12-02T05:34:30+00:00,W0044,wagon,WS_01,,WS_01|retrofitted1
1777.5,2025-12-02T05:37:30+00:00,LOCO_02,locomotive,retrofitted1,track_19,
1779.5,2025-12-02T05:39:30+00:00,W0043,wagon,retrofitted1,,
1779.5,2025-12-02T05:39:30+00:00,W0044,wagon,retrofitted1,,
1779.5,2025-12-02T05:39:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1786.5,2025-12-02T05:46:30+00:00,LOCO_01,locomotive,retrofit2,track_19,
1787.5,2025-12-02T05:47:30+00:00,LOCO_02,locomotive,parking9,retrofitted1,
1794.5,2025-12-02T05:54:30+00:00,LOCO_01,locomotive,WS_01,retrofit2,
1794.5,2025-12-02T05:54:30+00:00,W0078,wagon,retrofit2,,retrofit2|WS_01
1794.5,2025-12-02T05:54:30+00:00,W0079,wagon,retrofit2,,retrofit2|WS_01
1795.5,2025-12-02T05:55:30+00:00,LOCO_03,locomotive,track_19,retrofit1,
1799.5,2025-12-02T05:59:30+00:00,W0078,wagon,WS_01,,
1799.5,2025-12-02T05:59:30+00:00,W0079,wagon,WS_01,,
1800.0,2025-12-02T06:00:00+00:00,W0039,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0040,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0037,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0072,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0041,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0042,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0073,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,W0074,wagon,parking9,,
1800.0,2025-12-02T06:00:00+00:00,LOCO_02,locomotive,track_19,parking9,
1800.0,2025-12-02T06:00:00+00:00,W0105,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0106,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0107,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0108,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0109,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0110,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0111,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0112,wagon,collection1,,
1800.0,2025-12-02T06:00:00+00:00,W0114,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0115,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0116,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0117,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0118,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0120,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0121,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0122,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0123,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0124,wagon,collection2,,
1800.0,2025-12-02T06:00:00+00:00,W0125,wagon,collection2,,
1800.5,2025-12-02T06:00:30+00:00,LOCO_03,locomotive,collection1,track_19,
1805.0,2025-12-02T06:05:00+00:00,LOCO_02,locomotive,retrofitted1,track_19,
1805.5,2025-12-02T06:05:30+00:00,W0078,wagon,WS_01,,
1805.5,2025-12-02T06:05:30+00:00,W0079,wagon,WS_01,,
1805.5,2025-12-02T06:05:30+00:00,LOCO_01,locomotive,track_19,WS_01,
1810.5,2025-12-02T06:10:30+00:00,LOCO_01,locomotive,WS_02,track_19,
1811.0,2025-12-02T06:11:00+00:00,LOCO_04,locomotive,retrofit2,collection2,
1811.0,2025-12-02T06:11:00+00:00,W0089,wagon,collection2,,collection2|Mainline|retrofit2
1811.0,2025-12-02T06:11:00+00:00,W0090,wagon,collection2,,collection2|Mainline|retrofit2
1811.0,2025-12-02T06:11:00+00:00,W0091,wagon,collection2,,collection2|Mainline|retrofit2
1811.0,2025-12-02T06:11:00+00:00,W0092,wagon,collection2,,collection2|Mainline|retrofit2
1811.0,2025-12-02T06:11:00+00:00,W0094,wagon,collection2,,collection2|Mainline|retrofit2
1811.0,2025-12-02T06:11:00+00:00,W0095,wagon,collection2,,collection2|Mainline|retrofit2
1812.0,2025-12-02T06:12:00+00:00,LOCO_02,locomotive,parking12,retrofitted1,
1817.5,2025-12-02T06:17:30+00:00,LOCO_01,locomotive,retrofitted1,WS_02,
1817.5,2025-12-02T06:17:30+00:00,W0075,wagon,WS_02,,WS_02|retrofitted1
1817.5,2025-12-02T06:17:30+00:00,W0077,wagon,WS_02,,WS_02|retrofitted1
1822.5,2025-12-02T06:22:30+00:00,W0075,wagon,retrofitted1,,
1822.5,2025-12-02T06:22:30+00:00,W0077,wagon,retrofitted1,,
1822.5,2025-12-02T06:22:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1829.5,2025-12-02T06:29:30+00:00,LOCO_01,locomotive,retrofit1,track_19,
1837.5,2025-12-02T06:37:30+00:00,LOCO_01,locomotive,WS_02,retrofit1,
1837.5,2025-12-02T06:37:30+00:00,W0047,wagon,retrofit1,,retrofit1|WS_02
1837.5,2025-12-02T06:37:30+00:00,W0048,wagon,retrofit1,,retrofit1|WS_02
1842.5,2025-12-02T06:42:30+00:00,W0047,wagon,WS_02,,
1842.5,2025-12-02T06:42:30+00:00,W0048,wagon,WS_02,,
1848.5,2025-12-02T06:48:30+00:00,W0047,wagon,WS_02,,
1848.5,2025-12-02T06:48:30+00:00,W0048,wagon,WS_02,,
1848.5,2025-12-02T06:48:30+00:00,LOCO_01,locomotive,track_19,WS_02,
1853.5,2025-12-02T06:53:30+00:00,LOCO_01,locomotive,WS_03,track_19,
1860.5,2025-12-02T07:00:30+00:00,LOCO_01,locomotive,retrofitted1,WS_03,
1860.5,2025-12-02T07:00:30+00:00,W0045,wagon,WS_03,,WS_03|retrofitted1
1860.5,2025-12-02T07:00:30+00:00,W0046,wagon,WS_03,,WS_03|retrofitted1
1865.5,2025-12-02T07:05:30+00:00,W0045,wagon,retrofitted1,,
1865.5,2025-12-02T07:05:30+00:00,W0046,wagon,retrofitted1,,
1865.5,2025-12-02T07:05:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1869.5,2025-12-02T07:09:30+00:00,LOCO_03,locomotive,retrofit1,collection1,
1869.5,2025-12-02T07:09:30+00:00,W0068,wagon,collection1,,collection1|Mainline|retrofit1
1869.5,2025-12-02T07:09:30+00:00,W0069,wagon,collection1,,collection1|Mainline|retrofit1
1869.5,2025-12-02T07:09:30+00:00,W0070,wagon,collection1,,collection1|Mainline|retrofit1
1869.5,2025-12-02T07:09:30+00:00,W0071,wagon,collection1,,collection1|Mainline|retrofit1
1870.5,2025-12-02T07:10:30+00:00,LOCO_01,locomotive,WS_01,track_19,
1871.0,2025-12-02T07:11:00+00:00,W0089,wagon,retrofit2,,
1871.0,2025-12-02T07:11:00+00:00,W0090,wagon,retrofit2,,
1871.0,2025-12-02T07:11:00+00:00,W0091,wagon,retrofit2,,
1871.0,2025-12-02T07:11:00+00:00,W0092,wagon,retrofit2,,
1871.0,2025-12-02T07:11:00+00:00,W0094,wagon,retrofit2,,
1871.0,2025-12-02T07:11:00+00:00,W0095,wagon,retrofit2,,
1873.5,2025-12-02T07:13:30+00:00,W0043,wagon,parking12,,
1873.5,2025-12-02T07:13:30+00:00,W0044,wagon,parking12,,
1873.5,2025-12-02T07:13:30+00:00,LOCO_02,locomotive,track_19,parking12,
1877.5,2025-12-02T07:17:30+00:00,LOCO_01,locomotive,retrofitted1,WS_01,
1877.5,2025-12-02T07:17:30+00:00,W0078,wagon,WS_01,,WS_01|retrofitted1
1877.5,2025-12-02T07:17:30+00:00,W0079,wagon,WS_01,,WS_01|retrofitted1
1882.5,2025-12-02T07:22:30+00:00,W0078,wagon,retrofitted1,,
1882.5,2025-12-02T07:22:30+00:00,W0079,wagon,retrofitted1,,
1882.5,2025-12-02T07:22:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1889.5,2025-12-02T07:29:30+00:00,LOCO_01,locomotive,retrofit2,track_19,
1897.5,2025-12-02T07:37:30+00:00,LOCO_01,locomotive,WS_03,retrofit2,
1897.5,2025-12-02T07:37:30+00:00,W0081,wagon,retrofit2,,retrofit2|WS_03
1897.5,2025-12-02T07:37:30+00:00,W0082,wagon,retrofit2,,retrofit2|WS_03
1902.5,2025-12-02T07:42:30+00:00,W0081,wagon,WS_03,,
1902.5,2025-12-02T07:42:30+00:00,W0082,wagon,WS_03,,
1904.0,2025-12-02T07:44:00+00:00,LOCO_04,locomotive,track_19,retrofit2,
1908.5,2025-12-02T07:48:30+00:00,W0081,wagon,WS_03,,
1908.5,2025-12-02T07:48:30+00:00,W0082,wagon,WS_03,,
1908.5,2025-12-02T07:48:30+00:00,LOCO_01,locomotive,track_19,WS_03,
1911.0,2025-12-02T07:51:00+00:00,LOCO_04,locomotive,retrofit1,track_19,
1913.5,2025-12-02T07:53:30+00:00,LOCO_01,locomotive,WS_02,track_19,
1919.0,2025-12-02T07:59:00+00:00,LOCO_04,locomotive,WS_01,retrofit1,
1919.0,2025-12-02T07:59:00+00:00,W0049,wagon,retrofit1,,retrofit1|WS_01
1919.0,2025-12-02T07:59:00+00:00,W0050,wagon,retrofit1,,retrofit1|WS_01
1920.5,2025-12-02T08:00:30+00:00,LOCO_01,locomotive,retrofitted1,WS_02,
1920.5,2025-12-02T08:00:30+00:00,W0047,wagon,WS_02,,WS_02|retrofitted1
1920.5,2025-12-02T08:00:30+00:00,W0048,wagon,WS_02,,WS_02|retrofitted1
1924.0,2025-12-02T08:04:00+00:00,W0049,wagon,WS_01,,
1924.0,2025-12-02T08:04:00+00:00,W0050,wagon,WS_01,,
1925.5,2025-12-02T08:05:30+00:00,W0047,wagon,retrofitted1,,
1925.5,2025-12-02T08:05:30+00:00,W0048,wagon,retrofitted1,,
1925.5,2025-12-02T08:05:30+00:00,LOCO_01,locomotive,track_19,retrofitted1,
1929.5,2025-12-02T08:09:30+00:00,W0068,wagon,retrofit1,,
1929.5,2025-12-02T08:09:30+00:00,W0069,wagon,retrofit1,,
1929.5,2025-12-02T08:09:30+00:00,W0070,wagon,retrofit1,,
1929.5,2025-12-02T08:09:30+00:00,W0071,wagon,retrofit1,,
1930.0,2025-12-02T08:10:00+00:00,W0049,wagon,WS_01,,
1930.0,2025-12-02T08:10:00+00:00,W0050,wagon,WS_01,,
1930.0,2025-12-02T08:10:00+00:00,LOCO_04,locomotive,track_19,WS_01,
1930.5,2025-12-02T08:10:30+00:00,LOCO_01,locomotive,collection2,track_19,
1935.0,2025-12-02T08:15:00+00:00,LOCO_04,locomotive,retrofitted1,track_19,
1935.5,2025-12-02T08:15:30+00:00,LOCO_02,locomotive,retrofit2,track_19,
1943.5,2025-12-02T08:23:30+00:00,LOCO_02,locomotive,WS_02,retrofit2,
1943.5,2025-12-02T08:23:30+00:00,W0083,wagon,retrofit2,,retrofit2|WS_02
1943.5,2025-12-02T08:23:30+00:00,W0084,wagon,retrofit2,,retrofit2|WS_02
1945.0,2025-12-02T08:25:00+00:00,LOCO_04,locomotive,parking14,retrofitted1,
1948.5,2025-12-02T08:28:30+00:00,W0083,wagon,WS_02,,
1948.5,2025-12-02T08:28:30+00:00,W0084,wagon,WS_02,,
1950.5,2025-12-02T08:30:30+00:00,LOCO_03,locomotive,track_19,retrofit1,
1954.5,2025-12-02T08:34:30+00:00,W0083,wagon,WS_02,,
1954.5,2025-12-02T08:34:30+00:00,W0084,wagon,WS_02,,
1954.5,2025-12-02T08:34:30+00:00,LOCO_02,locomotive,track_19,WS_02,
1955.5,2025-12-02T08:35:30+00:00,LOCO_03,locomotive,collection1,track_19,
1969.0,2025-12-02T08:49:00+00:00,LOCO_02,locomotive,WS_03,track_19,
1976.0,2025-12-02T08:56:00+00:00,LOCO_02,locomotive,retrofitted1,WS_03,
1976.0,2025-12-02T08:56:00+00:00,W0081,wagon,WS_03,,WS_03|retrofitted1
1976.0,2025-12-02T08:56:00+00:00,W0082,wagon,WS_03,,WS_03|retrofitted1
1981.0,2025-12-02T09:01:00+00:00,W0081,wagon,retrofitted1,,
1981.0,2025-12-02T09:01:00+00:00,W0082,wagon,retrofitted1,,
1981.0,2025-12-02T09:01:00+00:00,LOCO_02,locomotive,track_19,retrofitted1,
1988.0,2025-12-02T09:08:00+00:00,LOCO_02,locomotive,retrofit1,track_19,
1996.0,2025-12-02T09:16:00+00:00,LOCO_02,locomotive,WS_03,retrofit1,
1996.0,2025-12-02T09:16:00+00:00,W0051,wagon,retrofit1,,retrofit1|WS_03
1996.0,2025-12-02T09:16:00+00:00,W0052,wagon,retrofit1,,retrofit1|WS_03
2001.0,2025-12-02T09:21:00+00:00,W0051,wagon,WS_03,,
2001.0,2025-12-02T09:21:00+00:00,W0052,wagon,WS_03,,
2001.5,2025-12-02T09:21:30+00:00,LOCO_01,locomotive,retrofit1,collection2,
2001.5,2025-12-02T09:21:30+00:00,W0114,wagon,collection2,,collection2|Mainline|retrofit1
2001.5,2025-12-02T09:21:30+00:00,W0115,wagon,collection2,,collection2|Mainline|retrofit1
2001.5,2025-12-02T09:21:30+00:00,W0116,wagon,collection2,,collection2|Mainline|retrofit1
2001.5,2025-12-02T09:21:30+00:00,W0117,wagon,collection2,,collection2|Mainline|retrofit1
2001.5,2025-12-02T09:21:30+00:00,W0118,wagon,collection2,,collection2|Mainline|retrofit1
2007.0,2025-12-02T09:27:00+00:00,W0051,wagon,WS_03,,
2007.0,2025-12-02T09:27:00+00:00,W0052,wagon,WS_03,,
2007.0,2025-12-02T09:27:00+00:00,LOCO_02,locomotive,track_19,WS_03,
2012.0,2025-12-02T09:32:00+00:00,LOCO_02,locomotive,WS_01,track_19,
2012.5,2025-12-02T09:32:30+00:00,W0075,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0077,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0045,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0046,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0078,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0079,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0047,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,W0048,wagon,parking14,,
2012.5,2025-12-02T09:32:30+00:00,LOCO_04,locomotive,track_19,parking14,
2019.0,2025-12-02T09:39:00+00:00,LOCO_02,locomotive,retrofitted1,WS_01,
2019.0,2025-12-02T09:39:00+00:00,W0049,wagon,WS_01,,WS_01|retrofitted1
