timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
3341.0,2025-12-03T07:41:00+00:00,LOCO_03,MOVING,retrofit1,track_19,
3344.5,2025-12-03T07:44:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
3346.0,2025-12-03T07:46:00+00:00,LOCO_03,PARKING,,,
3346.0,2025-12-03T07:46:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
3346.0,2025-12-03T07:46:00+00:00,LOCO_03,MOVING,track_19,retrofitted1,
3352.5,2025-12-03T07:52:30+00:00,LOCO_04,MOVING,retrofit1,WS_02,
3354.0,2025-12-03T07:54:00+00:00,LOCO_03,MOVING,retrofitted1,parking3,
3356.0,2025-12-03T07:56:00+00:00,LOCO_02,MOVING,retrofit2,track_19,
3361.0,2025-12-03T08:01:00+00:00,LOCO_02,PARKING,,,
3361.0,2025-12-03T08:01:00+00:00,LOCO_02,MOVING,track_19,collection3,
3362.5,2025-12-03T08:02:30+00:00,LOCO_03,MOVING,parking3,track_19,
3363.5,2025-12-03T08:03:30+00:00,LOCO_04,MOVING,WS_02,track_19,
3364.5,2025-12-03T08:04:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3367.5,2025-12-03T08:07:30+00:00,LOCO_01,MOVING,collection2,retrofit1,
3367.5,2025-12-03T08:07:30+00:00,LOCO_03,MOVING,track_19,collection1,
3372.0,2025-12-03T08:12:00+00:00,LOCO_04,MOVING,track_19,WS_03,
3379.0,2025-12-03T08:19:00+00:00,LOCO_04,MOVING,WS_03,retrofitted1,
3384.0,2025-12-03T08:24:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3389.0,2025-12-03T08:29:00+00:00,LOCO_04,ALLOCATED,,,batch_transport
3389.0,2025-12-03T08:29:00+00:00,LOCO_04,MOVING,track_19,retrofitted1,
3396.0,2025-12-03T08:36:00+00:00,LOCO_04,MOVING,retrofitted1,parking8,
3402.5,2025-12-03T08:42:30+00:00,LOCO_04,MOVING,parking8,track_19,
3409.5,2025-12-03T08:49:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
3417.5,2025-12-03T08:57:30+00:00,LOCO_04,MOVING,retrofit2,WS_03,
3421.0,2025-12-03T09:01:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3426.0,2025-12-03T09:06:00+00:00,LOCO_02,MOVING,collection3,retrofit1,
3427.5,2025-12-03T09:07:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
3428.5,2025-12-03T09:08:30+00:00,LOCO_04,MOVING,WS_03,track_19,
3430.5,2025-12-03T09:10:30+00:00,LOCO_01,MOVING,retrofit1,track_19,
3432.5,2025-12-03T09:12:30+00:00,LOCO_03,MOVING,collection1,retrofit2,
3433.5,2025-12-03T09:13:30+00:00,LOCO_04,MOVING,track_19,WS_01,
3435.5,2025-12-03T09:15:30+00:00,LOCO_01,PARKING,,,
3435.5,2025-12-03T09:15:30+00:00,LOCO_01,MOVING,track_19,WS_02,
3440.5,2025-12-03T09:20:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
3442.5,2025-12-03T09:22:30+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
3445.5,2025-12-03T09:25:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3447.5,2025-12-03T09:27:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3450.5,2025-12-03T09:30:30+00:00,LOCO_04,MOVING,track_19,collection2,
3452.5,2025-12-03T09:32:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3452.5,2025-12-03T09:32:30+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3459.5,2025-12-03T09:39:30+00:00,LOCO_01,MOVING,retrofitted1,parking9,
3466.0,2025-12-03T09:46:00+00:00,LOCO_01,MOVING,parking9,track_19,
3473.0,2025-12-03T09:53:00+00:00,LOCO_01,MOVING,track_19,retrofit1,
3481.0,2025-12-03T10:01:00+00:00,LOCO_01,MOVING,retrofit1,WS_01,
3492.0,2025-12-03T10:12:00+00:00,LOCO_01,MOVING,WS_01,track_19,
3495.0,2025-12-03T10:15:00+00:00,LOCO_02,MOVING,retrofit1,track_19,
3499.0,2025-12-03T10:19:00+00:00,LOCO_01,MOVING,track_19,retrofit2,
3500.0,2025-12-03T10:20:00+00:00,LOCO_02,PARKING,,,
3500.0,2025-12-03T10:20:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3500.0,2025-12-03T10:20:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,
3501.5,2025-12-03T10:21:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
3506.5,2025-12-03T10:26:30+00:00,LOCO_03,PARKING,,,
3506.5,2025-12-03T10:26:30+00:00,LOCO_03,MOVING,track_19,WS_03,
3507.0,2025-12-03T10:27:00+00:00,LOCO_02,MOVING,retrofitted1,parking10,
3507.0,2025-12-03T10:27:00+00:00,LOCO_01,MOVING,retrofit2,WS_02,
3510.5,2025-12-03T10:30:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
3513.5,2025-12-03T10:33:30+00:00,LOCO_04,MOVING,collection2,retrofit2,
3513.5,2025-12-03T10:33:30+00:00,LOCO_03,MOVING,WS_03,retrofitted1,
3518.0,2025-12-03T10:38:00+00:00,LOCO_01,MOVING,WS_02,track_19,
3518.5,2025-12-03T10:38:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
3523.0,2025-12-03T10:43:00+00:00,LOCO_01,MOVING,track_19,collection3,
3523.5,2025-12-03T10:43:30+00:00,LOCO_03,MOVING,track_19,collection1,
3568.5,2025-12-03T11:28:30+00:00,LOCO_02,MOVING,parking10,track_19,
3576.5,2025-12-03T11:36:30+00:00,LOCO_04,MOVING,retrofit2,track_19,
3581.5,2025-12-03T11:41:30+00:00,LOCO_04,PARKING,,,
3583.0,2025-12-03T11:43:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3583.5,2025-12-03T11:43:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
3583.5,2025-12-03T11:43:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
3588.0,2025-12-03T11:48:00+00:00,LOCO_01,MOVING,collection3,retrofit1,
3588.5,2025-12-03T11:48:30+00:00,LOCO_03,MOVING,collection1,retrofit2,
3591.5,2025-12-03T11:51:30+00:00,LOCO_04,MOVING,retrofit1,WS_03,
3602.5,2025-12-03T12:02:30+00:00,LOCO_04,MOVING,WS_03,track_19,
3607.5,2025-12-03T12:07:30+00:00,LOCO_04,MOVING,track_19,WS_01,
3614.5,2025-12-03T12:14:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
3619.5,2025-12-03T12:19:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3624.5,2025-12-03T12:24:30+00:00,LOCO_04,MOVING,track_19,WS_02,
3628.5,2025-12-03T12:28:30+00:00,LOCO_02,MOVING,track_19,collection2,
3631.5,2025-12-03T12:31:30+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
3636.5,2025-12-03T12:36:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
3643.5,2025-12-03T12:43:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
3651.5,2025-12-03T12:51:30+00:00,LOCO_04,MOVING,retrofit2,WS_01,
3657.0,2025-12-03T12:57:00+00:00,LOCO_01,MOVING,retrofit1,track_19,
3657.5,2025-12-03T12:57:30+00:00,LOCO_03,MOVING,retrofit2,track_19,
3662.0,2025-12-03T13:02:00+00:00,LOCO_01,PARKING,,,
3662.0,2025-12-03T13:02:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3662.0,2025-12-03T13:02:00+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3662.5,2025-12-03T13:02:30+00:00,LOCO_03,PARKING,,,
3662.5,2025-12-03T13:02:30+00:00,LOCO_04,MOVING,WS_01,track_19,
3664.5,2025-12-03T13:04:30+00:00,LOCO_03,MOVING,track_19,retrofit1,
3667.5,2025-12-03T13:07:30+00:00,LOCO_04,MOVING,track_19,collection3,
3670.0,2025-12-03T13:10:00+00:00,LOCO_01,MOVING,retrofitted1,parking11,
3672.5,2025-12-03T13:12:30+00:00,LOCO_03,MOVING,retrofit1,WS_02,
3683.5,2025-12-03T13:23:30+00:00,LOCO_03,MOVING,WS_02,track_19,
3688.5,2025-12-03T13:28:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
3688.5,2025-12-03T13:28:30+00:00,LOCO_03,MOVING,track_19,collection1,
3693.5,2025-12-03T13:33:30+00:00,LOCO_02,MOVING,collection2,retrofit1,
3727.5,2025-12-03T14:07:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
3733.5,2025-12-03T14:13:30+00:00,LOCO_01,MOVING,parking11,track_19,
3734.5,2025-12-03T14:14:30+00:00,LOCO_04,MOVING,collection3,retrofit2,
3748.5,2025-12-03T14:28:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
3753.5,2025-12-03T14:33:30+00:00,LOCO_03,MOVING,collection1,retrofit1,
3762.5,2025-12-03T14:42:30+00:00,LOCO_02,MOVING,retrofit1,track_19,
3767.5,2025-12-03T14:47:30+00:00,LOCO_02,PARKING,,,
3767.5,2025-12-03T14:47:30+00:00,LOCO_02,MOVING,track_19,WS_03,
3774.5,2025-12-03T14:54:30+00:00,LOCO_02,MOVING,WS_03,retrofitted1,
3779.5,2025-12-03T14:59:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
3784.5,2025-12-03T15:04:30+00:00,LOCO_02,MOVING,track_19,WS_01,
3791.5,2025-12-03T15:11:30+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
3793.5,2025-12-03T15:13:30+00:00,LOCO_01,MOVING,track_19,WS_02,
3796.5,2025-12-03T15:16:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
3800.5,2025-12-03T15:20:30+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
3803.5,2025-12-03T15:23:30+00:00,LOCO_02,MOVING,track_19,retrofit2,
3805.5,2025-12-03T15:25:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3809.5,2025-12-03T15:29:30+00:00,LOCO_04,MOVING,retrofit2,track_19,
3810.5,2025-12-03T15:30:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3810.5,2025-12-03T15:30:30+00:00,LOCO_01,MOVING,track_19,retrofitted1,
3811.5,2025-12-03T15:31:30+00:00,LOCO_02,MOVING,retrofit2,WS_03,
3814.5,2025-12-03T15:34:30+00:00,LOCO_04,PARKING,,,
3816.5,2025-12-03T15:36:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
3818.5,2025-12-03T15:38:30+00:00,LOCO_01,MOVING,retrofitted1,parking12,
3822.5,2025-12-03T15:42:30+00:00,LOCO_03,MOVING,retrofit1,track_19,
3822.5,2025-12-03T15:42:30+00:00,LOCO_02,MOVING,WS_03,track_19,
3824.5,2025-12-03T15:44:30+00:00,LOCO_04,MOVING,retrofit1,WS_01,
3827.5,2025-12-03T15:47:30+00:00,LOCO_03,PARKING,,,
3827.5,2025-12-03T15:47:30+00:00,LOCO_03,MOVING,track_19,collection2,
3829.5,2025-12-03T15:49:30+00:00,LOCO_02,MOVING,track_19,retrofit2,
3835.5,2025-12-03T15:55:30+00:00,LOCO_04,MOVING,WS_01,track_19,
3837.5,2025-12-03T15:57:30+00:00,LOCO_02,MOVING,retrofit2,WS_02,
3840.5,2025-12-03T16:00:30+00:00,LOCO_04,MOVING,track_19,collection3,
3848.5,2025-12-03T16:08:30+00:00,LOCO_02,MOVING,WS_02,track_19,
3853.5,2025-12-03T16:13:30+00:00,LOCO_02,MOVING,track_19,collection1,
3882.0,2025-12-03T16:42:00+00:00,LOCO_01,MOVING,parking12,track_19,
3887.5,2025-12-03T16:47:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
3890.5,2025-12-03T16:50:30+00:00,LOCO_03,MOVING,collection2,retrofit1,
3900.5,2025-12-03T17:00:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
3909.5,2025-12-03T17:09:30+00:00,LOCO_04,MOVING,collection3,retrofit2,
3913.5,2025-12-03T17:13:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
3916.5,2025-12-03T17:16:30+00:00,LOCO_02,MOVING,collection1,retrofit1,
3942.0,2025-12-03T17:42:00+00:00,LOCO_01,MOVING,track_19,WS_03,
3949.0,2025-12-03T17:49:00+00:00,LOCO_01,MOVING,WS_03,retrofitted1,
3953.5,2025-12-03T17:53:30+00:00,LOCO_03,MOVING,retrofit1,track_19,
3954.0,2025-12-03T17:54:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3958.5,2025-12-03T17:58:30+00:00,LOCO_03,PARKING,,,
3958.5,2025-12-03T17:58:30+00:00,LOCO_03,MOVING,track_19,WS_01,
3959.0,2025-12-03T17:59:00+00:00,LOCO_01,MOVING,track_19,WS_02,
3965.5,2025-12-03T18:05:30+00:00,LOCO_03,MOVING,WS_01,retrofitted1,
3966.0,2025-12-03T18:06:00+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
3970.5,2025-12-03T18:10:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
3971.0,2025-12-03T18:11:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,
3975.5,2025-12-03T18:15:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
3975.5,2025-12-03T18:15:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,
3978.0,2025-12-03T18:18:00+00:00,LOCO_01,MOVING,track_19,retrofit1,
3979.5,2025-12-03T18:19:30+00:00,LOCO_02,MOVING,retrofit1,track_19,
3983.5,2025-12-03T18:23:30+00:00,LOCO_03,MOVING,retrofitted1,parking7,
3984.5,2025-12-03T18:24:30+00:00,LOCO_02,PARKING,,,
3986.0,2025-12-03T18:26:00+00:00,LOCO_01,MOVING,retrofit1,WS_03,
3986.5,2025-12-03T18:26:30+00:00,LOCO_02,MOVING,track_19,retrofit2,
3990.5,2025-12-03T18:30:30+00:00,LOCO_04,MOVING,retrofit2,track_19,
3992.0,2025-12-03T18:32:00+00:00,LOCO_03,MOVING,parking7,track_19,
3994.5,2025-12-03T18:34:30+00:00,LOCO_02,MOVING,retrofit2,WS_01,
3995.5,2025-12-03T18:35:30+00:00,LOCO_04,PARKING,,,
3995.5,2025-12-03T18:35:30+00:00,LOCO_04,MOVING,track_19,collection2,
3997.0,2025-12-03T18:37:00+00:00,LOCO_01,MOVING,WS_03,track_19,
3999.0,2025-12-03T18:39:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
4002.0,2025-12-03T18:42:00+00:00,LOCO_01,MOVING,track_19,collection1,
4005.5,2025-12-03T18:45:30+00:00,LOCO_02,MOVING,WS_01,track_19,
4007.0,2025-12-03T18:47:00+00:00,LOCO_03,MOVING,retrofit1,WS_02,
4010.5,2025-12-03T18:50:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
4010.5,2025-12-03T18:50:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,
4018.0,2025-12-03T18:58:00+00:00,LOCO_03,MOVING,WS_02,track_19,
4019.0,2025-12-03T18:59:00+00:00,LOCO_02,MOVING,retrofitted1,parking8,
4028.5,2025-12-03T19:08:30+00:00,LOCO_02,MOVING,parking8,track_19,
4033.5,2025-12-03T19:13:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
4033.5,2025-12-03T19:13:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,
4040.0,2025-12-03T19:20:00+00:00,LOCO_03,MOVING,retrofitted1,parking1,
4045.5,2025-12-03T19:25:30+00:00,LOCO_03,MOVING,parking1,track_19,
4055.5,2025-12-03T19:35:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
4057.5,2025-12-03T19:37:30+00:00,LOCO_02,MOVING,track_19,WS_03,
4058.5,2025-12-03T19:38:30+00:00,LOCO_04,MOVING,collection2,retrofit2,
4062.0,2025-12-03T19:42:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
4064.5,2025-12-03T19:44:30+00:00,LOCO_02,MOVING,WS_03,retrofitted1,
4066.0,2025-12-03T19:46:00+00:00,LOCO_03,MOVING,track_19,WS_01,
4069.0,2025-12-03T19:49:00+00:00,LOCO_01,MOVING,collection1,retrofit1,
4069.5,2025-12-03T19:49:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4073.0,2025-12-03T19:53:00+00:00,LOCO_03,MOVING,WS_01,retrofitted1,
4074.5,2025-12-03T19:54:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
4074.5,2025-12-03T19:54:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,
4078.0,2025-12-03T19:58:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4081.5,2025-12-03T20:01:30+00:00,LOCO_02,MOVING,retrofitted1,parking10,
4085.0,2025-12-03T20:05:00+00:00,LOCO_03,MOVING,track_19,retrofit2,
4093.0,2025-12-03T20:13:00+00:00,LOCO_03,MOVING,retrofit2,WS_03,
4104.0,2025-12-03T20:24:00+00:00,LOCO_03,MOVING,WS_03,track_19,
4109.0,2025-12-03T20:29:00+00:00,LOCO_03,MOVING,track_19,WS_02,
4116.0,2025-12-03T20:36:00+00:00,LOCO_03,MOVING,WS_02,retrofitted1,
4121.0,2025-12-03T20:41:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4121.5,2025-12-03T20:41:30+00:00,LOCO_04,MOVING,retrofit2,track_19,
4126.5,2025-12-03T20:46:30+00:00,LOCO_04,PARKING,,,
4128.0,2025-12-03T20:48:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
4128.5,2025-12-03T20:48:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
4136.0,2025-12-03T20:56:00+00:00,LOCO_03,MOVING,retrofit1,WS_01,
4136.5,2025-12-03T20:56:30+00:00,LOCO_04,MOVING,retrofit2,WS_02,
4143.0,2025-12-03T21:03:00+00:00,LOCO_02,MOVING,parking10,track_19,
4144.0,2025-12-03T21:04:00+00:00,LOCO_01,MOVING,retrofit1,track_19,
4147.0,2025-12-03T21:07:00+00:00,LOCO_03,MOVING,WS_01,track_19,
4147.5,2025-12-03T21:07:30+00:00,LOCO_04,MOVING,WS_02,track_19,
4149.0,2025-12-03T21:09:00+00:00,LOCO_01,PARKING,,,
4149.0,2025-12-03T21:09:00+00:00,LOCO_01,MOVING,track_19,collection2,
4164.5,2025-12-03T21:24:30+00:00,LOCO_03,MOVING,track_19,WS_03,
4171.5,2025-12-03T21:31:30+00:00,LOCO_03,MOVING,WS_03,retrofitted1,
4176.5,2025-12-03T21:36:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4183.5,2025-12-03T21:43:30+00:00,LOCO_04,MOVING,track_19,retrofit1,
4191.5,2025-12-03T21:51:30+00:00,LOCO_04,MOVING,retrofit1,WS_03,
4202.5,2025-12-03T22:02:30+00:00,LOCO_04,MOVING,WS_03,track_19,
4203.0,2025-12-03T22:03:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
4203.0,2025-12-03T22:03:00+00:00,LOCO_03,MOVING,track_19,retrofitted1,
4207.5,2025-12-03T22:07:30+00:00,LOCO_02,MOVING,track_19,WS_01,
4208.0,2025-12-03T22:08:00+00:00,LOCO_04,MOVING,track_19,WS_02,
4209.0,2025-12-03T22:09:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
4211.5,2025-12-03T22:11:30+00:00,LOCO_03,MOVING,retrofitted1,parking9,
4214.5,2025-12-03T22:14:30+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
4215.0,2025-12-03T22:15:00+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
4219.5,2025-12-03T22:19:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4220.0,2025-12-03T22:20:00+00:00,LOCO_01,MOVING,collection2,retrofit2,
4220.0,2025-12-03T22:20:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4221.0,2025-12-03T22:21:00+00:00,LOCO_03,MOVING,parking9,track_19,
4226.0,2025-12-03T22:26:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
4226.0,2025-12-03T22:26:00+00:00,LOCO_03,MOVING,track_19,retrofitted1,
4226.5,2025-12-03T22:26:30+00:00,LOCO_02,MOVING,track_19,retrofit2,
4227.0,2025-12-03T22:27:00+00:00,LOCO_04,MOVING,track_19,retrofit1,
4234.0,2025-12-03T22:34:00+00:00,LOCO_03,MOVING,retrofitted1,parking1,
4234.5,2025-12-03T22:34:30+00:00,LOCO_02,MOVING,retrofit2,WS_01,
4235.0,2025-12-03T22:35:00+00:00,LOCO_04,MOVING,retrofit1,WS_02,
4242.5,2025-12-03T22:42:30+00:00,LOCO_03,MOVING,parking1,track_19,
4245.5,2025-12-03T22:45:30+00:00,LOCO_02,MOVING,WS_01,track_19,
4246.0,2025-12-03T22:46:00+00:00,LOCO_04,MOVING,WS_02,track_19,
4247.5,2025-12-03T22:47:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
4247.5,2025-12-03T22:47:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,
4254.0,2025-12-03T22:54:00+00:00,LOCO_03,MOVING,retrofitted1,parking14,
4263.0,2025-12-03T23:03:00+00:00,LOCO_02,MOVING,track_19,WS_03,
4270.0,2025-12-03T23:10:00+00:00,LOCO_02,MOVING,WS_03,retrofitted1,
4275.0,2025-12-03T23:15:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4282.0,2025-12-03T23:22:00+00:00,LOCO_04,MOVING,track_19,retrofit2,
4290.0,2025-12-03T23:30:00+00:00,LOCO_04,MOVING,retrofit2,WS_03,
4301.0,2025-12-03T23:41:00+00:00,LOCO_04,MOVING,WS_03,track_19,
4306.0,2025-12-03T23:46:00+00:00,LOCO_02,MOVING,track_19,WS_01,
4306.5,2025-12-03T23:46:30+00:00,LOCO_04,MOVING,track_19,WS_02,
4307.0,2025-12-03T23:47:00+00:00,LOCO_01,MOVING,retrofit2,track_19,
4312.0,2025-12-03T23:52:00+00:00,LOCO_01,PARKING,,,
4312.0,2025-12-03T23:52:00+00:00,LOCO_01,MOVING,track_19,collection2,
4313.0,2025-12-03T23:53:00+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
4313.5,2025-12-03T23:53:30+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
4314.5,2025-12-03T23:54:30+00:00,LOCO_03,MOVING,parking14,track_19,
4318.0,2025-12-03T23:58:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4318.5,2025-12-03T23:58:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4325.0,2025-12-04T00:05:00+00:00,LOCO_02,MOVING,track_19,retrofit1,
4325.5,2025-12-04T00:05:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
4333.0,2025-12-04T00:13:00+00:00,LOCO_02,MOVING,retrofit1,WS_01,
4333.5,2025-12-04T00:13:30+00:00,LOCO_04,MOVING,retrofit2,WS_02,
4344.0,2025-12-04T00:24:00+00:00,LOCO_02,MOVING,WS_01,track_19,
4344.5,2025-12-04T00:24:30+00:00,LOCO_04,MOVING,WS_02,track_19,
4361.5,2025-12-04T00:41:30+00:00,LOCO_02,MOVING,track_19,WS_03,
4368.5,2025-12-04T00:48:30+00:00,LOCO_02,MOVING,WS_03,retrofitted1,
4372.0,2025-12-04T00:52:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
4373.5,2025-12-04T00:53:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4374.5,2025-12-04T00:54:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
4374.5,2025-12-04T00:54:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
4380.5,2025-12-04T01:00:30+00:00,LOCO_03,MOVING,track_19,retrofit1,
4382.5,2025-12-04T01:02:30+00:00,LOCO_04,MOVING,retrofitted1,parking2,
4385.0,2025-12-04T01:05:00+00:00,LOCO_01,MOVING,collection2,retrofit1,
4388.5,2025-12-04T01:08:30+00:00,LOCO_03,MOVING,retrofit1,WS_03,
4391.0,2025-12-04T01:11:00+00:00,LOCO_04,MOVING,parking2,track_19,
4396.0,2025-12-04T01:16:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
4396.0,2025-12-04T01:16:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,
4399.5,2025-12-04T01:19:30+00:00,LOCO_03,MOVING,WS_03,track_19,
4403.5,2025-12-04T01:23:30+00:00,LOCO_02,MOVING,retrofitted1,parking15,
4404.5,2025-12-04T01:24:30+00:00,LOCO_04,MOVING,track_19,WS_01,
4405.0,2025-12-04T01:25:00+00:00,LOCO_03,MOVING,track_19,WS_02,
4411.5,2025-12-04T01:31:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
4412.0,2025-12-04T01:32:00+00:00,LOCO_03,MOVING,WS_02,retrofitted1,
4416.5,2025-12-04T01:36:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4417.0,2025-12-04T01:37:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4423.5,2025-12-04T01:43:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
4424.0,2025-12-04T01:44:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
4431.5,2025-12-04T01:51:30+00:00,LOCO_04,MOVING,retrofit2,WS_01,
4432.0,2025-12-04T01:52:00+00:00,LOCO_03,MOVING,retrofit1,WS_02,
4442.5,2025-12-04T02:02:30+00:00,LOCO_04,MOVING,WS_01,track_19,
4443.0,2025-12-04T02:03:00+00:00,LOCO_03,MOVING,WS_02,track_19,
4460.0,2025-12-04T02:20:00+00:00,LOCO_04,MOVING,track_19,WS_03,
4466.0,2025-12-04T02:26:00+00:00,LOCO_02,MOVING,parking15,track_19,
4467.0,2025-12-04T02:27:00+00:00,LOCO_04,MOVING,WS_03,retrofitted1,
4472.0,2025-12-04T02:32:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4478.0,2025-12-04T02:38:00+00:00,LOCO_01,MOVING,retrofit1,track_19,
4479.0,2025-12-04T02:39:00+00:00,LOCO_03,MOVING,track_19,retrofit2,
4483.0,2025-12-04T02:43:00+00:00,LOCO_01,PARKING,,,
4487.0,2025-12-04T02:47:00+00:00,LOCO_03,MOVING,retrofit2,WS_03,
4498.0,2025-12-04T02:58:00+00:00,LOCO_03,MOVING,WS_03,track_19,
4503.0,2025-12-04T03:03:00+00:00,LOCO_04,MOVING,track_19,WS_01,
4503.5,2025-12-04T03:03:30+00:00,LOCO_01,MOVING,track_19,WS_02,
4510.0,2025-12-04T03:10:00+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
4510.5,2025-12-04T03:10:30+00:00,LOCO_01,MOVING,WS_02,retrofitted1,
4515.0,2025-12-04T03:15:00+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4515.5,2025-12-04T03:15:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,
4522.0,2025-12-04T03:22:00+00:00,LOCO_03,MOVING,track_19,retrofit1,
4522.5,2025-12-04T03:22:30+00:00,LOCO_04,MOVING,track_19,retrofit2,
4526.0,2025-12-04T03:26:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
4526.0,2025-12-04T03:26:00+00:00,LOCO_01,MOVING,track_19,retrofitted1,
4530.0,2025-12-04T03:30:00+00:00,LOCO_03,MOVING,retrofit1,WS_01,
4530.5,2025-12-04T03:30:30+00:00,LOCO_04,MOVING,retrofit2,WS_02,
4533.5,2025-12-04T03:33:30+00:00,LOCO_01,MOVING,retrofitted1,parking3,
4541.0,2025-12-04T03:41:00+00:00,LOCO_03,MOVING,WS_01,track_19,
4541.0,2025-12-04T03:41:00+00:00,LOCO_01,MOVING,parking3,track_19,
4541.5,2025-12-04T03:41:30+00:00,LOCO_04,MOVING,WS_02,track_19,
4546.0,2025-12-04T03:46:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
