timestamp,datetime,event_type,resource_type,resource_id,details
1122.0,2025-12-01T18:42:00+00:00,WagonPARKEDEvent,wagon,W0014,"{""location"": ""parking12"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1122.0,2025-12-01T18:42:00+00:00,WagonPARKEDEvent,wagon,W0015,"{""location"": ""parking12"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1122.0,2025-12-01T18:42:00+00:00,WagonPARKEDEvent,wagon,W0016,"{""location"": ""parking12"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1122.0,2025-12-01T18:42:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""parking12"", ""to_location"": ""track_19"", ""purpose"": """"}"
1122.0,2025-12-01T18:42:00+00:00,BatchArrivedAtDestination,batch,BATCH_parking12_4_2500866374608,"{""destination"": ""parking12"", ""wagon_count"": 4, ""locomotive_id"": """"}"
1123.5,2025-12-01T18:43:30+00:00,WagonMOVINGEvent,wagon,W0025,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1123.5,2025-12-01T18:43:30+00:00,WagonMOVINGEvent,wagon,W0026,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1123.5,2025-12-01T18:43:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofit2"", ""to_location"": ""WS_01"", ""purpose"": """"}"
1126.0,2025-12-01T18:46:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit1"", ""to_location"": ""track_19"", ""purpose"": """"}"
1128.5,2025-12-01T18:48:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1128.5,2025-12-01T18:48:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1131.0,2025-12-01T18:51:00+00:00,LocomotivePARKINGEvent,locomotive,LOCO_01,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
1131.0,2025-12-01T18:51:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""WS_02"", ""purpose"": """"}"
1134.5,2025-12-01T18:54:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1134.5,2025-12-01T18:54:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1134.5,2025-12-01T18:54:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_01"", ""to_location"": ""track_19"", ""purpose"": """"}"
1136.0,2025-12-01T18:56:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0021,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1136.0,2025-12-01T18:56:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0022,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1137.5,2025-12-01T18:57:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofit2"", ""to_location"": ""track_19"", ""purpose"": """"}"
1138.0,2025-12-01T18:58:00+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0021,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1138.0,2025-12-01T18:58:00+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0022,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1138.0,2025-12-01T18:58:00+00:00,WagonMOVINGEvent,wagon,W0021,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1138.0,2025-12-01T18:58:00+00:00,WagonMOVINGEvent,wagon,W0022,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1138.0,2025-12-01T18:58:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_02"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
1142.5,2025-12-01T19:02:30+00:00,LocomotivePARKINGEvent,locomotive,LOCO_03,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
1142.5,2025-12-01T19:02:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""collection1"", ""purpose"": """"}"
1143.0,2025-12-01T19:03:00+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0021,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1143.0,2025-12-01T19:03:00+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0022,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1143.0,2025-12-01T19:03:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
1148.0,2025-12-01T19:08:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0023,"{""location"": ""WS_03"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1148.0,2025-12-01T19:08:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0024,"{""location"": ""WS_03"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1148.5,2025-12-01T19:08:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""WS_03"", ""purpose"": """"}"
1150.0,2025-12-01T19:10:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
1153.5,2025-12-01T19:13:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0023,"{""location"": ""WS_03"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1153.5,2025-12-01T19:13:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0024,"{""location"": ""WS_03"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1155.5,2025-12-01T19:15:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0023,"{""location"": ""WS_03"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1155.5,2025-12-01T19:15:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0024,"{""location"": ""WS_03"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1155.5,2025-12-01T19:15:30+00:00,WagonMOVINGEvent,wagon,W0023,"{""location"": ""WS_03"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1155.5,2025-12-01T19:15:30+00:00,WagonMOVINGEvent,wagon,W0024,"{""location"": ""WS_03"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1155.5,2025-12-01T19:15:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_03"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
1158.0,2025-12-01T19:18:00+00:00,WagonMOVINGEvent,wagon,W0056,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1158.0,2025-12-01T19:18:00+00:00,WagonMOVINGEvent,wagon,W0057,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1158.0,2025-12-01T19:18:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_02"", ""purpose"": """"}"
1160.5,2025-12-01T19:20:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0023,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1160.5,2025-12-01T19:20:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0024,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1160.5,2025-12-01T19:20:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
1163.0,2025-12-01T19:23:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0056,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1163.0,2025-12-01T19:23:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0057,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1167.5,2025-12-01T19:27:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofit2"", ""purpose"": """"}"
1169.0,2025-12-01T19:29:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0056,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1169.0,2025-12-01T19:29:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0057,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1169.0,2025-12-01T19:29:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""WS_02"", ""to_location"": ""track_19"", ""purpose"": """"}"
1175.5,2025-12-01T19:35:30+00:00,WagonMOVINGEvent,wagon,W0027,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1175.5,2025-12-01T19:35:30+00:00,WagonMOVINGEvent,wagon,W0028,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1175.5,2025-12-01T19:35:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit2"", ""to_location"": ""WS_03"", ""purpose"": """"}"
1180.5,2025-12-01T19:40:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0027,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1180.5,2025-12-01T19:40:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0028,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1182.0,2025-12-01T19:42:00+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_03,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
1182.0,2025-12-01T19:42:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""track_19"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
1182.0,2025-12-01T19:42:00+00:00,BatchFormed,batch,BATCH_parking13_8_2500864687376,"{""destination"": ""parking13"", ""wagon_count"": 8, ""locomotive_id"": """", ""wagon_ids"": ""W0017,W0018,W0019,W0020,W0021,W0022,W0023,W0024""}"
1186.5,2025-12-01T19:46:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0027,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1186.5,2025-12-01T19:46:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0028,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1186.5,2025-12-01T19:46:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_03"", ""to_location"": ""track_19"", ""purpose"": """"}"
1187.0,2025-12-01T19:47:00+00:00,BatchTransportStarted,batch,BATCH_parking13_8_2500864687376,"{""destination"": ""parking13"", ""wagon_count"": 8, ""locomotive_id"": ""LOCO_03""}"
1192.0,2025-12-01T19:52:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofitted1"", ""to_location"": ""parking13"", ""purpose"": """"}"
1194.5,2025-12-01T19:54:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1194.5,2025-12-01T19:54:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1195.0,2025-12-01T19:55:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""WS_01"", ""purpose"": """"}"
1200.0,2025-12-01T20:00:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1200.0,2025-12-01T20:00:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.0,2025-12-01T20:02:00+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.0,2025-12-01T20:02:00+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.0,2025-12-01T20:02:00+00:00,WagonMOVINGEvent,wagon,W0025,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.0,2025-12-01T20:02:00+00:00,WagonMOVINGEvent,wagon,W0026,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.0,2025-12-01T20:02:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""WS_01"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0038,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0039,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0040,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0041,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0042,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0043,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1202.5,2025-12-01T20:02:30+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_04,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
1202.5,2025-12-01T20:02:30+00:00,BatchFormed,batch,BATCH_retrofit_6_2500866428960,"{""destination"": ""retrofit"", ""wagon_count"": 6, ""locomotive_id"": """", ""wagon_ids"": ""W0038,W0039,W0040,W0041,W0042,W0043""}"
1207.0,2025-12-01T20:07:00+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0025,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1207.0,2025-12-01T20:07:00+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0026,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1207.0,2025-12-01T20:07:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
1214.0,2025-12-01T20:14:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0038,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0039,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0040,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0041,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0042,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,WagonMOVINGEvent,wagon,W0043,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1215.5,2025-12-01T20:15:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""collection1"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
1215.5,2025-12-01T20:15:30+00:00,BatchTransportStarted,batch,BATCH_retrofit_6_2500866428960,"{""destination"": ""retrofit"", ""wagon_count"": 6, ""locomotive_id"": ""LOCO_04""}"
1222.0,2025-12-01T20:22:00+00:00,WagonMOVINGEvent,wagon,W0058,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1222.0,2025-12-01T20:22:00+00:00,WagonMOVINGEvent,wagon,W0059,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1222.0,2025-12-01T20:22:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_01"", ""purpose"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonREJECTEDEvent,wagon,W0076,"{""location"": ""REJECTED"", ""status"": ""REJECTED_LOADED"", ""train_id"": ""T4"", ""rejection_reason"": ""Loaded"", ""rejection_description"": ""Wagon is loaded""}"
1224.0,2025-12-01T20:24:00+00:00,WagonREJECTEDEvent,wagon,W0080,"{""location"": ""REJECTED"", ""status"": ""REJECTED_NO_RETROFIT_NEEDED"", ""train_id"": ""T4"", ""rejection_reason"": ""No Retrofit Needed"", ""rejection_description"": ""Wagon doesn't need retrofit""}"
1224.0,2025-12-01T20:24:00+00:00,WagonREJECTEDEvent,wagon,W0093,"{""location"": ""REJECTED"", ""status"": ""REJECTED_LOADED"", ""train_id"": ""T4"", ""rejection_reason"": ""Loaded"", ""rejection_description"": ""Wagon is loaded""}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0066,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0067,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0068,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0069,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0070,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0071,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0072,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0073,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0074,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0075,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0077,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0078,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0079,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0081,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0082,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0083,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0084,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0085,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0086,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0087,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0088,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0089,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0090,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0091,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0092,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0094,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,WagonARRIVEDEvent,wagon,W0095,"{""location"": ""collection2"", ""status"": ""ARRIVED"", ""train_id"": ""T4"", ""rejection_reason"": """", ""rejection_description"": """"}"
1224.0,2025-12-01T20:24:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""collection2"", ""purpose"": """"}"
1227.0,2025-12-01T20:27:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0058,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
1227.0,2025-12-01T20:27:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0059,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
